null,angiotensin-converting enzyme 2 precursor [Homo sapiens],ACE2 [Homo sapiens],Chain B Angiotensin-converting enzyme 2 [Homo sapiens],angiotensin-converting enzyme 2 [Gorilla gorilla gorilla],angiotensin-converting enzyme 2 isoform X1 [Pan troglodytes],angiotensin-converting enzyme 2 isoform X1 [Pan paniscus],angiotensin-converting enzyme 2 isoform X1 [Pongo abelii],angiotensin-converting enzyme 2 precursor [Pongo abelii],angiotensin-converting enzyme 2 [Hylobates moloch],angiotensin-converting enzyme 2 [Nomascus leucogenys],angiotensin-converting enzyme 2 [Piliocolobus tephrosceles],angiotensin-converting enzyme 2 isoform X2 [Homo sapiens],angiotensin-converting enzyme 2 isoform X1 [Homo sapiens],angiotensin-converting enzyme 2 [Rhinopithecus roxellana],angiotensin-converting enzyme 2 [Theropithecus gelada],angiotensin-converting enzyme 2 [Papio anubis],angiotensin-converting enzyme 2 [Macaca nemestrina],angiotensin converting enzyme 2 [Macaca mulatta],angiotensin converting enzyme 2 [Macaca mulatta],angiotensin converting enzyme 2 [Macaca mulatta],angiotensin converting enzyme 2 [Macaca mulatta],angiotensin converting enzyme 2 [Macaca mulatta],Angiotensin-converting enzyme 2 [Macaca mulatta],Angiotensin-converting enzyme 2 [Macaca fascicularis],angiotensin converting enzyme 2 [Macaca mulatta],angiotensin converting enzyme 2 [Macaca mulatta],angiotensin converting enzyme 2 [Macaca mulatta],angiotensin converting enzyme 2 [Macaca mulatta],angiotensin converting enzyme 2 [Macaca mulatta],angiotensin converting enzyme 2 [Macaca mulatta],angiotensin converting enzyme 2 [Macaca mulatta],angiotensin converting enzyme 2 [Macaca mulatta],angiotensin-converting enzyme 2 precursor [Macaca mulatta],angiotensin converting enzyme 2 [Macaca mulatta],angiotensin converting enzyme 2 [Macaca mulatta],angiotensin converting enzyme 2 [Macaca mulatta],angiotensin converting enzyme 2 [Macaca mulatta],angiotensin converting enzyme 2 [Macaca mulatta],angiotensin converting enzyme 2 [Macaca mulatta],angiotensin converting enzyme 2 [Chlorocebus aethiops],angiotensin-converting enzyme 2 [Sapajus apella],angiotensin-converting enzyme 2 [Aotus nancymaae],angiotensin-converting enzyme 2 [Ictidomys tridecemlineatus],angiotensin-converting enzyme 2 isoform X1 [Urocitellus parryii],angiotensin-converting enzyme 2 [Fukomys damarensis],angiotensin-converting enzyme 2 [Marmota flaviventris],angiotensin-converting enzyme 2 [Heterocephalus glaber],angiotensin I converting enzyme 2 [Oryctolagus cuniculus],Angiotensin-converting enzyme 2 [Heterocephalus glaber],angiotensin-converting enzyme 2 [Equus caballus],RecName: Full=Angiotensin-converting enzyme 2; AltName: Full=ACE-related carboxypeptidase; Contains: RecName: Full=Processed angiotensin-converting enzyme 2; Flags: Precursor [Paguma larvata],angiotensin-converting enzyme 2 [Puma concolor],angiotensin-converting enzyme 2 isoform X1 [Acinonyx jubatus],angiotensin-converting enzyme 2 precursor [Felis catus],angiotensin-converting enzyme 2 [Microtus ochrogaster],angiotensin-converting enzyme 2 [Ursus arctos horribilis],angiotensin i converting enzyme 2 [Lynx pardinus],angiotensin-converting enzyme 2 precursor [Chinchilla lanigera],angiotensin I converting enzyme 2 partial [Oryctolagus cuniculus],angiotensin-converting enzyme 2 [Camelus ferus],angiotensin-converting enzyme 2 [Octodon degus],angiotensin-converting enzyme 2 [Vicugna pacos],angiotensin-converting enzyme 2 [Carlito syrichta],angiotensin-converting enzyme 2 [Balaenoptera acutorostrata scammoni],angiotensin-converting enzyme 2 isoform X1 [Felis catus],angiotensin-converting enzyme 2 [Lynx canadensis],angiotensin-converting enzyme 2 isoform X2 [Urocitellus parryii],angiotensin-converting enzyme 2 [Mesocricetus auratus],angiotensin-converting enzyme 2 [Cricetulus griseus],angiotensin-converting enzyme 2 [Cricetulus griseus],angiotensin-converting enzyme 2 [Physeter catodon],ACE2 enzyme partial [Crocuta crocuta],angiotensin-converting enzyme 2 isoform X1 [Myotis lucifugus],angiotensin-converting enzyme 2 isoform X1 [Sus scrofa],angiotensin-converting enzyme 2 [Microcebus murinus],angiotensin-converting enzyme 2 [Mus pahari],angiotensin-converting enzyme 2 [Suricata suricatta],angiotensin-converting enzyme 2 [Monodon monoceros],angiotensin-converting enzyme 2 [Trichechus manatus latirostris],angiotensin-converting enzyme 2 [Lagenorhynchus obliquidens],angiotensin-converting enzyme 2 [Pteropus alecto],angiotensin-converting enzyme 2 [Mustela erminea],angiotensin-converting enzyme 2 isoform X2 [Myotis lucifugus],angiotensin-converting enzyme 2 [Globicephala melas],angiotensin-converting enzyme 2 [Orcinus orca],angiotensin-converting enzyme 2 isoform X1 [Enhydra lutris kenyoni],angiotensin-converting enzyme 2 [Peromyscus leucopus],angiotensin converting enzyme 2 [Rhinolophus pearsonii],angiotensin I converting enzyme 2 [Procyon lotor],angiotensin-converting enzyme 2 [Delphinapterus leucas],angiotensin-converting enzyme 2 precursor [Capra hircus],angiotensin-converting enzyme 2 [Tursiops truncatus],angiotensin-converting enzyme 2 [Ovis aries],angiotensin-converting enzyme 2 [Eumetopias jubatus],angiotensin-converting enzyme 2 isoform X2 [Enhydra lutris kenyoni],angiotensin-converting enzyme 2 isoform X1 [Canis lupus familiaris],angiotensin-converting enzyme 2 [Zalophus californianus],angiotensin-converting enzyme 2 precursor [Sus scrofa],angiotensin-converting enzyme 2 precursor [Mustela putorius furo],angiotensin-converting enzyme 2 [Mus caroli],angiotensin-converting enzyme 2 precursor [Mus musculus],angiotensin-converting enzyme 2 isoform X2 [Bos taurus],angiotensin I converting enzyme 2 partial [Mesocricetus auratus],angiotensin-converting enzyme 2 isoform X1 [Phocoena sinus],angiotensin-converting enzyme 2 [Neophocaena asiaeorientalis asiaeorientalis],angiotensin-converting enzyme 2 isoform X2 [Bos indicus x Bos taurus],angiotensin converting enzyme 2 [Nyctereutes procyonoides],angiotensin-converting enzyme 2 [Nannospalax galili],angiotensin-converting enzyme 2 isoform X1 [Canis lupus dingo],angiotensin-converting enzyme 2 precursor [Bos taurus],Angiotensin-converting enzyme 2 [Camelus dromedarius],angiotensin-converting enzyme 2 [Lontra canadensis],angiotensin-converting enzyme 2 [Otolemur garnettii],angiotensin-converting enzyme 2 [Callorhinus ursinus],angiotensin-converting enzyme 2 [Vulpes vulpes],angiotensin I converting enzyme 2 [Phodopus campbelli],angiotensin-converting enzyme 2 isoform X1 [Neomonachus schauinslandi],angiotensin-converting enzyme 2 precursor [Rattus norvegicus],angiotensin-converting enzyme 2 [Tupaia chinensis],angiotensin-converting enzyme 2 [Rhinolophus macrotis],angiotensin-converting enzyme 2 [Phoca vitulina],angiotensin-converting enzyme 2 [Rhinolophus sinicus],angiotensin I converting enzyme 2 partial [Felis catus],angiotensin converting enzyme 2 [Rhinolophus landeri],angiotensin converting enzyme 2 [Rhinolophus alcyone],angiotensin-converting enzyme 2 [Grammomys surdaster],angiotensin-converting enzyme 2 [Syconycteris australis],angiotensin-converting enzyme 2 [Arvicanthis niloticus],angiotensin-converting enzyme 2 [Myotis tricolor],angiotensin-converting enzyme 2 [Mastomys coucha],angiotensin-converting enzyme 2 isoform X1 [Eptesicus fuscus],angiotensin-converting enzyme 2 [Pteropus vampyrus],angiotensin-converting enzyme 2 [Myotis keaysi],angiotensin-converting enzyme 2 [Rhinolophus ferrumequinum],angiotensin-converting enzyme 2 [Rhinolophus ferrumequinum],angiotensin I converting enzyme 2 [Rhinolophus ferrumequinum],angiotensin-converting enzyme 2 [Rhinolophus sinicus],angiotensin-converting enzyme 2 [Myotis riparius],angiotensin-converting enzyme 2 [Loxodonta africana],angiotensin-converting enzyme 2 [Eptesicus brasiliensis],angiotensin-converting enzyme 2 [Rhinolophus sinicus],angiotensin-converting enzyme 2 [Rhinolophus pusillus],angiotensin-converting enzyme 2 partial [Aeorestes cinereus],angiotensin converting enzyme 2 [Rhinolophus ferrumequinum],angiotensin I converting enzyme 2 [Rhinolophus sinicus],angiotensin I converting enzyme 2 [Rousettus leschenaultii],angiotensin-converting enzyme 2 isoform X2 [Eptesicus fuscus],angiotensin I converting enzyme 2 [Rousettus leschenaultii],angiotensin-converting enzyme 2 [Kerivoula pellucida],angiotensin-converting enzyme 2 precursor [Canis lupus familiaris],anigotensin-converting enzyme-related carboxypeptidase [Mus musculus],angiotensin I converting enzyme 2 partial [Sus scrofa domesticus],angiotensin-converting enzyme 2 isoform X1 [Desmodus rotundus],angiotensin-converting enzyme 2 [Antrozous pallidus],angiotensin-converting enzyme 2 isoform X2 [Sus scrofa],angiotensin-converting enzyme 2 [Taphozous theobaldi],angiotensin-converting enzyme 2 [Pteropus lylei],angiotensin-converting enzyme 2 [Scotophilus dinganii],angiotensin-converting enzyme 2 isoform X2 [Acinonyx jubatus],angiotensin-converting enzyme 2 [Dobsonia viridis],angiotensin-converting enzyme 2 [Rattus rattus],angiotensin-converting enzyme 2 [Neoromicia nanus],angiotensin-converting enzyme 2 [Phyllostomus discolor],angiotensin-converting enzyme 2 isoform X1 [Bos indicus x Bos taurus],angiotensin-converting enzyme 2 isoform X1 [Bos taurus],angiotensin I converting enzyme 2 partial [Mus musculus],angiotensin-converting enzyme 2 [Scotophilus kuhlii],angiotensin-converting enzyme 2 [Taphozous melanopogon],angiotensin-converting enzyme 2 [Emballonura alecto],angiotensin-converting enzyme 2 [Rhynchonycteris naso],angiotensin-converting enzyme 2 [Artibeus lituratus],angiotensin-converting enzyme 2 [Chiroderma salvini],angiotensin-converting enzyme 2 [Artibeus phaeotis],angiotensin-converting enzyme 2 [Uroderma bilobatum],angiotensin-converting enzyme 2 [Artibeus jamaicensis],angiotensin-converting enzyme 2 [Artibeus glaucus watsoni],angiotensin-converting enzyme 2 [Balantiopteryx plicata],angiotensin I converting enzyme 2 partial [Cavia porcellus],angiotensin-converting enzyme 2 [Chiroderma villosum],angiotensin-converting enzyme 2 [Platyrrhinus helleri],angiotensin-converting enzyme 2 [Cynopterus sphinx],angiotensin-converting enzyme 2 [Carollia castanea],angiotensin-converting enzyme 2 [Platyrrhinus vittatus],angiotensin-converting enzyme 2 [Saccopteryx bilineata],angiotensin-converting enzyme 2 [Glossophaga soricina],angiotensin-converting enzyme 2 [Rousettus leschenaultii],angiotensin-converting enzyme 2 [Epomophorus wahlbergi],angiotensin-converting enzyme 2 [Coleura afra],angiotensin-converting enzyme 2 [Carollia perspicillata],angiotensin-converting enzyme 2 [Tylonycteris robustula],angiotensin I converting enzyme 2 [Pipistrellus abramus],angiotensin-converting enzyme 2 [Glossophaga commissarisi],angiotensin-converting enzyme 2 [Vampyrum spectrum]
angiotensin-converting enzyme 2 [Piliocolobus tephrosceles],97.89,97.89,96.92,97.89,97.76,97.76,98.14,98.14,98.01,98.14,100.00,97.92,97.92,99.13,99.01,98.88,98.88,98.88,98.88,98.76,98.76,98.51,98.76,98.63,98.63,98.63,98.88,98.63,98.63,98.51,98.63,98.51,98.63,98.51,98.39,98.39,98.63,98.63,98.39,98.01,96.15,95.90,92.32,92.44,91.55,91.70,91.30,93.04,91.30,94.16,92.17,92.80,92.80,92.92,91.80,92.55,92.92,92.05,93.36,92.80,91.93,92.30,92.05,91.30,92.57,92.92,92.86,92.42,92.30,92.30,91.30,91.80,88.66,90.93,88.85,91.18,91.06,91.43,90.43,91.55,90.93,92.30,89.94,91.43,91.55,91.68,90.68,91.06,92.30,91.30,91.18,91.30,91.30,92.04,91.68,92.80,91.92,90.56,92.05,89.94,90.19,91.06,92.74,91.30,91.18,90.93,92.80,91.80,92.67,90.93,90.43,91.43,89.94,92.16,92.55,91.43,91.43,90.56,90.06,90.56,91.68,90.43,92.34,90.31,90.06,90.68,89.48,90.43,89.98,90.94,89.78,90.06,89.73,90.06,90.81,90.68,90.19,89.36,90.68,89.85,90.68,90.56,88.48,89.69,90.31,89.81,89.81,89.57,88.99,92.42,90.29,91.22,88.85,89.85,91.17,89.48,88.99,88.99,93.41,88.86,88.48,88.86,88.48,91.06,91.19,89.31,88.24,88.74,88.00,88.24,85.89,86.14,85.77,85.52,86.01,85.64,87.38,89.97,85.89,85.64,88.00,85.52,85.40,87.00,86.01,86.63,87.75,86.01,85.52,86.26,88.45,86.01,85.52
angiotensin-converting enzyme 2 isoform X2 [Homo sapiens],100.00,100.00,98.97,99.61,99.61,99.61,99.35,99.35,99.22,99.35,98.16,100.00,100.00,98.16,98.02,97.76,97.89,97.89,97.89,97.76,97.76,97.63,97.76,97.63,97.76,97.63,97.89,97.63,97.63,97.50,97.63,97.50,97.63,97.50,97.50,97.36,97.63,97.63,97.36,97.23,96.31,95.92,92.62,92.75,91.70,91.96,91.83,92.75,91.83,93.41,91.44,92.75,92.75,92.62,91.30,92.49,92.62,91.96,93.15,93.02,92.23,92.49,91.96,91.44,92.25,92.62,92.75,92.36,91.96,91.96,91.44,91.70,88.24,91.57,88.19,91.04,91.04,91.30,89.86,91.30,90.65,91.96,89.59,91.17,91.30,91.44,90.25,90.78,92.23,91.17,91.04,91.04,91.17,92.23,91.44,92.49,92.09,91.17,91.70,89.59,89.86,91.17,92.23,91.17,90.91,91.04,92.49,91.57,92.36,91.04,90.51,91.30,90.38,92.09,92.23,91.57,91.83,90.51,89.99,90.25,91.96,89.99,92.49,89.99,89.72,90.78,89.11,90.12,89.63,90.65,89.03,89.72,89.37,89.59,90.12,90.12,89.86,88.98,90.38,88.98,90.12,90.00,87.93,90.12,89.86,90.25,89.06,90.12,88.71,91.96,89.86,91.83,88.17,88.98,91.45,88.85,88.45,88.06,92.95,88.32,88.30,88.06,88.30,91.04,91.17,88.80,87.53,88.06,87.80,87.93,85.96,86.35,85.83,85.83,85.96,85.70,87.01,89.72,86.22,85.83,87.66,85.70,85.70,86.61,86.33,86.88,87.78,86.09,85.83,85.17,87.48,86.20,85.30
angiotensin-converting enzyme 2 isoform X1 [Homo sapiens],100.00,100.00,98.97,99.61,99.61,99.61,99.35,99.35,99.22,99.35,98.16,100.00,100.00,98.16,98.02,97.76,97.89,97.89,97.89,97.76,97.76,97.63,97.76,97.63,97.76,97.63,97.89,97.63,97.63,97.50,97.63,97.50,97.63,97.50,97.50,97.36,97.63,97.63,97.36,97.23,96.31,95.92,92.62,92.75,91.12,91.96,91.83,92.75,91.83,93.41,91.44,92.75,92.75,92.62,91.30,92.49,92.62,91.85,93.15,93.02,92.23,92.49,91.96,91.33,92.25,92.62,92.75,92.36,91.96,91.96,91.44,91.59,88.24,91.57,88.09,91.04,90.93,91.30,89.75,91.30,90.65,91.96,89.59,91.17,91.30,91.44,90.25,90.78,92.23,91.17,91.04,91.04,91.17,92.23,91.44,92.49,92.09,91.17,91.70,89.59,89.86,91.17,92.23,91.17,90.91,91.04,92.49,91.57,92.36,91.04,90.51,91.30,89.82,92.09,92.23,91.57,91.83,90.51,89.99,90.25,91.96,89.99,92.49,89.99,89.72,90.78,89.11,90.12,89.63,90.65,89.03,89.72,89.37,89.59,90.12,90.12,89.86,88.98,90.28,88.98,90.12,90.12,87.93,90.12,89.86,90.25,89.06,90.12,88.71,91.96,89.86,91.83,88.07,88.98,91.11,88.85,88.45,88.06,92.95,88.32,88.30,88.06,88.30,91.04,91.17,88.80,87.53,88.06,87.70,87.83,85.96,86.35,85.83,85.83,85.96,85.70,86.91,89.72,86.22,85.83,87.66,85.70,85.70,86.61,86.33,86.88,87.78,86.09,85.83,85.17,87.48,86.20,85.30
angiotensin-converting enzyme 2 [Rhinopithecus roxellana],98.11,98.11,97.13,97.98,97.86,97.86,98.24,98.24,98.11,98.24,99.13,98.16,98.16,100.00,99.13,99.01,99.01,99.01,99.01,98.88,98.88,98.63,98.88,98.76,98.76,98.76,99.01,98.76,98.76,98.63,98.76,98.63,98.76,98.63,98.51,98.51,98.76,98.76,98.51,98.14,96.35,96.10,92.34,92.34,91.69,91.58,91.56,92.82,91.56,93.95,92.07,92.95,92.95,93.07,91.44,92.57,93.07,92.44,93.26,93.20,92.07,92.70,91.56,91.94,92.59,93.07,92.75,92.07,91.94,91.94,91.94,91.94,88.63,91.31,88.57,90.81,91.18,92.19,90.43,92.32,90.81,92.19,89.92,92.19,92.32,91.56,90.30,91.31,92.32,92.07,91.94,92.07,92.07,92.06,91.56,92.70,91.93,90.93,91.94,89.67,89.92,91.81,92.38,92.07,91.94,91.69,92.70,91.44,92.57,91.69,90.81,91.31,89.67,92.18,92.44,91.06,91.44,90.30,90.30,90.68,91.69,90.55,92.62,90.43,90.18,90.43,89.34,90.05,89.96,90.55,89.51,89.92,89.84,90.18,90.81,90.68,90.43,89.46,90.68,89.59,90.68,90.55,88.58,90.18,90.43,90.30,89.55,90.18,89.08,92.32,90.03,91.61,88.69,89.84,91.57,89.34,88.83,88.83,93.15,88.46,88.19,88.71,88.32,91.85,91.98,89.03,88.08,88.58,88.21,88.08,85.82,85.95,85.70,85.45,85.95,85.57,87.45,90.60,85.70,85.45,87.83,85.45,85.32,87.08,85.95,87.08,87.70,86.20,85.45,86.07,88.41,85.95,85.32
angiotensin-converting enzyme 2 [Theropithecus gelada],97.98,97.98,97.01,97.86,97.73,97.73,98.11,98.11,97.98,98.11,99.01,98.02,98.02,99.13,100.00,99.88,99.63,99.63,99.63,99.50,99.50,99.25,99.50,99.38,99.38,99.38,99.63,99.38,99.38,99.25,99.38,99.25,99.38,99.25,99.13,99.13,99.38,99.38,99.13,98.76,96.60,96.60,92.46,92.59,91.81,91.83,91.69,93.32,91.69,94.21,92.19,92.95,92.95,93.07,91.69,92.57,93.07,92.44,93.78,92.95,92.19,92.44,91.56,91.69,92.71,93.07,93.02,92.32,92.19,92.19,91.69,92.07,88.88,91.31,88.57,91.06,91.44,91.94,90.55,92.07,91.18,92.32,90.18,91.94,92.07,91.69,90.55,91.44,92.32,91.81,91.56,91.81,91.69,92.31,91.69,92.70,92.18,90.93,92.07,89.92,90.18,91.44,92.64,91.81,91.69,91.31,92.70,91.69,92.57,91.31,90.55,91.44,89.67,92.43,92.44,91.31,91.69,90.30,90.43,90.81,91.94,90.68,92.62,90.55,90.30,90.68,89.71,90.30,90.21,90.81,89.76,90.18,89.96,90.30,90.93,90.81,90.55,89.59,90.81,89.84,90.81,90.68,88.71,90.18,90.55,90.30,89.80,90.18,89.34,92.44,90.28,91.61,88.82,89.71,91.57,89.71,89.21,89.08,93.15,88.83,88.19,88.83,88.57,91.46,91.59,89.29,88.33,88.96,88.33,88.46,85.82,85.95,85.70,85.45,85.95,85.57,87.58,90.60,85.70,85.45,88.46,85.45,85.32,87.20,86.20,87.08,88.08,86.32,85.45,86.20,88.41,86.20,85.70
angiotensin-converting enzyme 2 [Papio anubis],97.73,97.73,96.76,97.73,97.61,97.61,97.98,97.98,97.86,97.98,98.88,97.76,97.76,99.01,99.88,100.00,99.75,99.75,99.75,99.63,99.63,99.38,99.63,99.50,99.50,99.50,99.75,99.50,99.50,99.38,99.50,99.38,99.50,99.38,99.25,99.25,99.50,99.50,99.25,98.63,96.47,96.47,92.46,92.59,91.69,91.83,91.56,93.20,91.56,94.21,92.07,92.82,92.82,92.95,91.69,92.44,92.95,92.32,93.65,92.82,92.19,92.44,91.44,91.56,92.59,92.95,93.02,92.32,92.19,92.19,91.56,91.94,88.75,91.31,88.45,90.93,91.31,91.81,90.43,91.94,90.93,92.19,90.05,91.81,91.94,91.56,90.55,91.31,92.19,91.69,91.44,91.69,91.56,92.18,91.56,92.57,92.06,90.93,91.94,89.80,90.05,91.31,92.64,91.69,91.56,91.18,92.57,91.56,92.44,91.18,90.43,91.31,89.55,92.31,92.32,91.31,91.56,90.18,90.30,90.68,91.81,90.55,92.49,90.43,90.18,90.55,89.59,90.30,90.09,90.68,89.64,89.92,89.84,90.18,90.81,90.68,90.43,89.46,90.68,89.71,90.68,90.55,88.58,90.05,90.43,90.18,89.67,90.05,89.46,92.32,90.16,91.48,88.69,89.59,91.57,89.59,88.96,88.96,93.01,88.58,88.07,88.83,88.44,91.33,91.46,89.16,88.21,88.83,88.21,88.33,85.57,85.70,85.45,85.19,85.70,85.32,87.45,90.48,85.45,85.19,88.33,85.32,85.07,87.08,86.07,86.95,87.95,86.20,85.32,86.20,88.41,86.07,85.57
angiotensin-converting enzyme 2 [Macaca nemestrina],97.86,97.86,96.88,97.73,97.61,97.61,97.98,97.98,97.86,97.98,98.88,97.89,97.89,99.01,99.63,99.75,100.00,100.00,100.00,99.88,99.88,99.63,99.88,99.75,99.75,99.75,100.00,99.75,99.75,99.63,99.75,99.63,99.75,99.63,99.50,99.50,99.75,99.75,99.50,98.88,96.35,96.47,92.34,92.46,91.56,91.71,91.44,93.07,91.44,94.08,91.94,92.70,92.70,92.82,91.56,92.32,92.82,92.32,93.52,92.70,92.19,92.32,91.31,91.44,92.34,92.82,92.89,92.19,92.07,92.07,91.44,91.81,88.63,91.18,88.33,90.81,91.18,91.69,90.43,91.81,90.93,92.07,89.92,91.69,91.81,91.44,90.43,91.18,92.07,91.56,91.31,91.56,91.44,92.06,91.44,92.44,91.93,90.81,91.81,89.67,89.92,91.18,92.51,91.56,91.44,91.06,92.44,91.44,92.32,91.06,90.30,91.18,89.42,92.18,92.19,91.18,91.44,90.05,90.18,90.55,91.69,90.43,92.36,90.30,90.05,90.43,89.46,90.18,89.96,90.55,89.51,89.92,89.71,90.05,90.68,90.55,90.30,89.34,90.55,89.59,90.55,90.43,88.46,89.92,90.30,90.05,89.55,89.92,89.34,92.19,90.03,91.24,88.57,89.46,91.44,89.46,88.96,88.83,92.88,88.58,87.94,88.71,88.32,91.20,91.33,89.16,88.08,88.71,88.08,88.21,85.57,85.70,85.45,85.19,85.70,85.32,87.33,90.35,85.45,85.19,88.21,85.19,85.07,86.95,85.95,86.83,87.83,86.07,85.19,86.07,88.29,85.95,85.45
angiotensin converting enzyme 2 [Macaca mulatta],97.86,97.86,96.88,97.73,97.61,97.61,97.98,97.98,97.86,97.98,98.88,97.89,97.89,99.01,99.63,99.75,100.00,100.00,100.00,99.88,99.88,99.63,99.88,99.75,99.75,99.75,100.00,99.75,99.75,99.63,99.75,99.63,99.75,99.63,99.50,99.50,99.75,99.75,99.50,98.88,96.35,96.47,92.34,92.46,91.44,91.71,91.31,92.95,91.31,94.08,91.94,92.70,92.70,92.82,91.44,92.32,92.82,92.19,93.39,92.70,92.19,92.32,91.31,91.44,92.34,92.82,92.89,92.07,91.94,91.94,91.44,91.81,88.50,91.18,88.33,90.68,91.18,91.69,90.43,91.81,90.93,92.07,89.80,91.69,91.81,91.44,90.30,91.18,92.07,91.56,91.18,91.56,91.31,92.06,91.44,92.44,91.93,90.81,91.81,89.55,89.80,91.06,92.38,91.56,91.44,90.93,92.44,91.31,92.32,90.93,90.30,91.18,89.42,92.18,92.19,91.06,91.44,89.92,90.18,90.55,91.69,90.43,92.36,90.30,90.05,90.30,89.46,90.05,89.84,90.43,89.39,89.92,89.59,90.05,90.68,90.55,90.30,89.21,90.55,89.46,90.55,90.43,88.33,89.92,90.30,90.05,89.42,89.92,89.21,92.19,89.90,91.24,88.57,89.34,91.44,89.34,88.96,88.71,92.88,88.58,87.81,88.58,88.32,91.06,91.20,89.03,87.95,88.58,87.95,88.08,85.57,85.70,85.45,85.19,85.70,85.32,87.20,90.22,85.45,85.19,88.21,85.19,85.07,86.83,85.95,86.83,87.83,85.95,85.19,85.95,88.16,85.95,85.45
angiotensin converting enzyme 2 [Macaca mulatta],97.86,97.86,96.88,97.73,97.61,97.61,97.98,97.98,97.86,97.98,98.88,97.89,97.89,99.01,99.63,99.75,100.00,100.00,100.00,99.88,99.88,99.63,99.88,99.75,99.75,99.75,100.00,99.75,99.75,99.63,99.75,99.63,99.75,99.63,99.50,99.50,99.75,99.75,99.50,98.88,96.35,96.47,92.34,92.46,91.56,91.71,91.44,92.95,91.44,94.08,91.81,92.70,92.70,92.82,91.56,92.19,92.82,92.32,93.39,92.70,92.19,92.32,91.31,91.44,92.34,92.82,92.89,92.19,92.07,92.07,91.44,91.81,88.63,91.18,88.33,90.81,91.18,91.69,90.43,91.81,90.93,91.94,89.92,91.69,91.81,91.31,90.43,91.18,91.94,91.56,91.31,91.56,91.44,91.93,91.31,92.44,91.80,90.81,91.69,89.67,89.92,91.18,92.51,91.56,91.44,91.06,92.44,91.44,92.32,91.06,90.30,91.06,89.42,92.06,92.19,91.18,91.31,90.05,90.18,90.55,91.56,90.43,92.36,90.30,90.05,90.43,89.46,90.18,89.96,90.55,89.51,89.92,89.71,90.05,90.68,90.55,90.30,89.34,90.55,89.59,90.55,90.43,88.46,89.92,90.30,90.05,89.55,89.92,89.34,92.19,90.03,91.24,88.57,89.46,91.44,89.46,88.96,88.83,92.88,88.58,87.94,88.71,88.32,91.20,91.33,89.16,88.08,88.71,88.08,88.21,85.57,85.70,85.45,85.19,85.70,85.32,87.33,90.22,85.45,85.19,88.21,85.19,85.07,86.95,85.95,86.83,87.83,86.07,85.19,86.07,88.29,85.82,85.45
angiotensin converting enzyme 2 [Macaca mulatta],97.73,97.73,96.76,97.61,97.48,97.48,97.86,97.86,97.73,97.86,98.76,97.76,97.76,98.88,99.50,99.63,99.88,99.88,99.88,100.00,99.75,99.50,99.75,99.63,99.63,99.63,99.88,99.63,99.63,99.50,99.63,99.50,99.63,99.50,99.38,99.38,99.63,99.63,99.38,98.76,96.22,96.35,92.21,92.34,91.44,91.58,91.54,92.95,91.54,93.95,92.07,92.82,92.82,92.95,91.44,92.44,92.95,92.44,93.39,92.57,92.07,92.19,91.18,91.31,92.46,92.95,92.75,92.07,91.94,91.94,91.31,91.94,88.50,91.29,88.31,90.68,91.31,91.56,90.42,91.69,90.81,92.19,89.80,91.56,91.69,91.56,90.30,91.06,92.19,91.44,91.18,91.44,91.31,92.18,91.56,92.57,92.06,90.91,91.94,89.55,89.91,91.06,92.38,91.44,91.31,90.93,92.57,91.31,92.44,90.93,90.18,91.31,89.29,92.31,92.32,91.06,91.56,89.92,90.05,90.43,91.81,90.30,92.49,90.18,89.92,90.30,89.34,90.16,89.84,90.68,89.39,89.80,89.59,89.92,90.55,90.43,90.18,89.21,90.54,89.46,90.43,90.30,88.33,89.80,90.18,89.92,89.42,89.80,89.21,92.32,89.90,91.34,88.44,89.34,91.55,89.34,88.83,88.71,92.88,88.46,87.81,88.58,88.19,91.06,91.20,89.26,87.95,88.58,87.95,88.08,85.45,85.57,85.32,85.07,85.57,85.19,87.20,90.22,85.43,85.07,88.08,85.07,84.94,86.83,85.82,86.70,87.70,85.95,85.07,85.95,88.16,85.82,85.32
